timestep,demand_el,pv,wind,demand_heat
1529,296938.1957827,0.22101,0.73499,404905.31291530223
1530,307544.2851855,0.069431,0.82368,905159.2962913046
1531,327108.7816948,0.0,0.83454,1161163.9457474314
1532,329702.6120884,0.0,0.78833,943037.5352414458
1533,308416.5875776,0.0,0.71366,781075.4100753249
1534,291348.9989738,0.0,0.66029,781075.4100753249
1535,282584.4368433,0.0,0.62669,623031.7234212876
1536,265267.6189845,0.0,0.59537,620419.4310798986
1537,251403.0878418,0.0,0.5668,576010.4612762848
1538,241503.1479945,0.0,0.53895,501560.1295466969
1539,236103.1808051,0.0,0.50518,474131.05996211193
1540,239490.8525291,0.0,0.43735,457151.1597430832
1541,240293.9245726,0.0,0.37718,506784.7142294751
1542,237649.3252568,0.0,0.34827,543356.8070089216
1543,228390.919973,0.0,0.30907,621725.5772505931
1544,232152.4355793,0.018947,0.20493,688339.0319560138
1545,247083.1140903,0.13719,0.18019,692257.4704680974
1546,260790.7231095,0.22813,0.30376,579928.8997883683
1547,266495.3038327,0.27295,0.31565,382700.8280134953
1548,269721.4380767,0.26928,0.33527,208983.38731112372
1549,264335.316957,0.22735,0.33203,113062.46937588832
1550,254643.0681554,0.20406,0.33328,110823.60859616776
1551,248153.876815,0.1639,0.26771,122017.91249477056
1552,246963.1148194,0.11342,0.14252,172392.28003848318
1553,247936.9550561,0.13174,0.081375,347023.4208566869
1554,254873.835984,0.058049,0.0538,775765.2601731743
1555,276916.7789727,0.0,0.033908,995173.6165857896
1556,282561.3600604,0.0,0.022171,808228.7414791225
1557,267635.2969061,0.0,0.015405,669419.3731364477
1558,257010.746077,0.0,0.012884,669419.3731364477
1559,259350.731859,0.0,0.013748,533968.2959633537
1560,250613.8618679,0.0,0.015677,531729.4351836332
1561,239546.2368079,0.0,0.017222,493668.8019283837
1562,232332.4344856,0.0,0.019118,429861.2697063476
1563,228164.767501,0.0,0.02281,406353.2315192818
1564,224749.4036376,0.0,0.031017,391800.6364510982
1565,223724.7944786,0.0,0.05588,434338.9912657889
1566,219644.8192688,0.0,0.1067,465683.0421818766
1567,208277.1960316,0.0,0.17618,532848.8655734935
1568,208175.658187,0.019971,0.22065,589939.8154563677
1569,218015.5983988,0.12631,0.22828,593298.1066259486
1570,226050.9341909,0.18654,0.26094,497027.0930979645
1571,231898.5909679,0.23793,0.39591,327993.10422906216
1572,237755.4784579,0.25647,0.48545,179108.86237764487
1573,233883.1942939,0.24521,0.49749,101040.35535714428
1574,222626.3396144,0.20347,0.48697,99039.55624116123
1575,216174.0711265,0.1475,0.47168,109043.5518210765
1576,214960.2323481,0.088579,0.49657,154061.5319306953
1577,218532.5183349,0.12384,0.52542,310123.8629773736
1578,232590.8944537,0.059699,0.54069,693276.8936881287
1579,259156.886883,0.0,0.51452,889355.2070544681
1580,272342.9606096,0.0,0.48474,722288.480869883
1581,263546.0909831,0.0,0.49128,598238.9356789334
1582,257776.8952679,0.0,0.52846,598238.9356789334
1583,263703.0131066,0.0,0.54735,477190.58916195866
1584,253839.9961119,0.0,0.5483,475189.7900459757
1585,246233.888481,0.0,0.52801,441176.2050742637
1586,244023.1326829,0.0,0.49977,384153.43026874657
1587,244055.4401789,0.0,0.48531,363145.0395509245
1588,242449.2960918,0.0,0.47488,350139.8452970347
1589,246529.2713016,0.0,0.49083,388155.0285007127
1590,258173.8159331,0.0,0.50208,416166.21612447547
1591,285676.7257466,0.0,0.47397,476190.1896039671
1592,306418.1381819,0.024618,0.43106,527210.567061535
1593,315575.005621,0.1366,0.40765,530211.7657355096
1594,314961.1631969,0.20357,0.49758,444177.4037482383
1595,315611.9284736,0.25719,0.70305,293117.0704915176
1596,318824.2166478,0.27516,0.81669,160063.9292786444
1597,316387.3083777,0.26143,0.8687,98480.34357409293
1598,314167.3218665,0.22424,0.87605,96530.23776074457
1599,309468.8888761,0.1708,0.83818,106280.7668274864
1600,307221.2102254,0.11072,0.71519,150158.14762782483
1601,304885.8397999,0.13658,0.64578,302266.40106899804
1602,310488.8826785,0.067159,0.60322,675711.6643252117
1603,325451.8686854,0.0,0.51607,866822.0340333525
1604,335231.8092618,0.0,0.41487,703988.1986187631
1605,319516.5201336,0.0,0.32368,583081.6381911639
1606,304105.8445392,0.0,0.25494,583081.6381911639
1607,295235.1292075,0.0,0.24601,465100.2364835873
1608,280479.8342464,0.0,0.28303,463150.1306702389
1609,270446.0490585,0.0,0.33657,429998.33184331656
1610,265452.2332474,0.0,0.38433,374420.31616288784
1611,261035.3370079,0.0,0.41473,353944.20512272994
1612,260343.033522,0.0,0.42523,341268.51733596553
1613,264030.7034232,0.0,0.43766,378320.5277895846
1614,270012.2055407,0.0,0.4477,405622.0091764618
1615,292885.9127123,0.0,0.4297,464125.1835769132
1616,313415.0187452,0.026867,0.35801,513852.8818172966
1617,317421.1482499,0.13598,0.26541,516778.04053731926
1618,314273.4750677,0.19232,0.22117,432923.4905633392
1619,314075.0147351,0.25659,0.28151,285690.5016555368
1620,315371.9299318,0.29471,0.3372,156008.46506786995
1621,313885.7851156,0.30422,0.33635,103122.13360221103
1622,312561.1777794,0.33097,0.32988,101080.11115464254
1623,309095.0449937,0.32338,0.31472,111290.22339248522
1624,308218.127245,0.27658,0.26527,157235.72846277728
1625,308707.3550416,0.20998,0.23861,316513.4793731231
1626,314785.7796472,0.083695,0.30092,707560.7780824977
1627,331317.9868886,0.0,0.31559,907678.9779442142
1628,342007.1527097,0.0,0.28042,737170.1035722415
1629,326758.0145953,0.0,0.21717,610564.7118229923
1630,312838.0991737,0.0,0.13892,610564.7118229923
1631,305564.297216,0.0,0.077219,487022.3537450959
1632,290952.0783086,0.0,0.041111,484980.3312975273
1633,266352.227779,0.0,0.023904,450265.9496888622
1634,260389.1870878,0.0,0.014487,392068.3099331589
1635,255473.8323384,0.0,0.0077339,370627.0742336893
1636,253964.6107393,0.0,0.0,357353.9283244938
1637,256198.4433203,0.0,0.0,396152.354828296
1638,263338.3999374,0.0,0.0,424740.6690942554
1639,287139.79378,0.0,0.0,486001.34252131166
1640,307355.055566,0.039743,0.0,538072.9149343092
1641,314656.5496632,0.217,0.0,541135.948605662
1642,319008.8309107,0.39157,0.0,453328.983360215
1643,325673.4058009,0.52342,0.0057373,299156.28856879054
1644,325031.8712374,0.6058,0.0093689,163361.7958054829
1645,320111.9011314,0.6361,0.019276,103544.67480767037
1646,316331.9240988,0.55255,0.044557,101494.28520751848
1647,306238.1392755,0.42965,0.09963,111746.23320827792
1648,307821.2065798,0.28718,0.13311,157879.99921169537
1649,306002.7560904,0.21888,0.1389,317810.38802354265
1650,309058.1221411,0.089676,0.19436,710459.9964526292
1651,324376.4906041,0.0,0.25101,911398.1772675144
1652,333002.5920375,0.0,0.29361,740190.6456548317
1653,315810.3888062,0.0,0.35377,613066.4904454146
1654,299928.9468414,0.0,0.43721,613066.4904454146
1655,293485.9090667,0.0,0.5416,489017.9196362253
1656,278278.3091614,0.0,0.65326,486967.5300360734
1657,267829.1418821,0.0,0.76527,452110.90683349135
1658,262650.7118081,0.0,0.86898,393674.8032291625
1659,257795.3566942,0.0,0.93701,372145.7124275677
1660,256863.0546666,0.0,0.96478,358818.18002658046
1661,260467.6481495,0.0,0.97915,397775.5824294663
1662,267547.6051312,0.0,0.98849,426481.03683159273
1663,291685.9200035,0.0,0.99317,487992.7248361494
1664,313156.5587772,0.030796,0.99563,540277.6596400226
1665,323914.9549469,0.1081,0.99687,543353.2440402504
1666,326434.9396353,0.09808,0.99762,455186.4912337192
1667,328313.3897602,0.11968,0.99785,300382.0764222516
1668,331101.0651297,0.12335,0.99804,164031.16801215106
1669,327016.4745634,0.11179,0.99787,101817.22096729248
1670,326601.0924719,0.10834,0.99652,99801.03837388076
1671,320725.7435555,0.094779,0.99438,109881.95134093944
1672,317550.3782339,0.072653,0.99065,155246.0596927034
1673,311873.4896501,0.12724,0.98684,312508.3019788185
1674,315510.390629,0.076704,0.98237,698607.2686171653
1675,329536.4592518,0.0,0.97044,896193.1627715152
1676,339141.0162784,0.0,0.96381,727841.9162216354
1677,324136.4920624,0.0,0.96362,602838.5954301079
1678,309118.1217766,0.0,0.96831,602838.5954301079
1679,299592.0258116,0.0,0.97508,480859.54852869816
1680,282893.6657336,0.0,0.98088,478843.3659352865
1681,272384.4988188,0.0,0.98491,444568.26184728695
1682,263559.9370528,0.0,0.98678,387107.05793505255
1683,257103.0532084,0.0,0.98569,365937.1407042295
1684,255515.3705476,0.0,0.98399,352831.9538470532
1685,256489.2107843,0.0,0.98341,391139.42312187614
1686,264330.7016004,0.0,0.98475,419365.97942964034
1687,285949.0317844,0.0,0.98686,479851.45723199233
1688,305342.7601005,0.04215,0.98761,531264.1133639915
1689,317914.9914031,0.18894,0.98858,534288.387254109
1690,321607.2766608,0.3028,0.98801,447592.5357374046
1691,323374.958228,0.3277,0.98517,295370.7499348188
1692,323434.9578634,0.28926,0.98406,161294.6074729386
1693,318681.1405941,0.20512,0.97882,96065.46040336216
1694,310622.7280191,0.21551,0.9549,94163.17405874116
1695,301498.1680759,0.20453,0.92582,103674.6057818463
1696,294999.7460224,0.17065,0.90258,146476.04853581954
1697,291644.3817944,0.17132,0.87102,294854.3834162601
1698,294030.5211422,0.088269,0.80735,659142.218411188
1699,305038.1465668,0.0,0.69846,845566.2801840493
1700,307442.7473409,0.0,0.53558,686725.370408193
1701,290167.4676913,0.0,0.34611,568783.6170416888
1702,277059.8550264,0.0,0.20185,568783.6170416888
1703,271876.8095959,0.0,0.11164,453695.2931921164
1704,257564.5888656,0.0,0.05985,451793.0068474953
1705,241263.1494528,0.0,0.036281,419454.1389889378
1706,231912.4370376,0.0,0.03605,365238.9781672383
1707,224934.0179005,0.0,0.050015,345264.97154871747
1708,223581.7184248,0.0,0.080352,332900.1103086808
1709,224306.3294067,0.0,0.15037,369043.5508564804
1710,222127.8811046,0.0,0.28042,395675.5596811748
1711,218435.5958469,0.0,0.42402,452744.1500198059
1712,223078.6445585,0.045982,0.48784,501252.4518076422
1713,238913.9329575,0.17694,0.58447,504105.8813245737
1714,251458.4721207,0.26204,0.69205,422307.56850586936
1715,258889.1962018,0.32044,0.69046,278684.94948698126
1716,261916.8701132,0.33646,0.73211,152182.90756968263
1717,260310.726026,0.31615,0.79065,32199.532978845637
1718,253738.4582673,0.28167,0.83749,29516.238563941824
1719,248176.9535979,0.22624,0.82021,30410.670035576422
1720,245375.4321586,0.15844,0.67341,64399.06595769127
1721,246150.8120627,0.16844,0.49042,173519.70549711256
1722,252552.3116283,0.091244,0.43917,552758.6494701833
1723,264723.006909,0.0,0.41361,932892.0249148888
1724,266582.9956076,0.0,0.39426,672612.4666692199
1725,250507.7086668,0.0,0.34978,544708.766225472
1726,242578.5260758,0.0,0.31386,508037.0758884533
1727,242416.9885958,0.0,0.30477,422171.6546115316
1728,230753.982538,0.0,0.31402,520559.1164913377
1729,223189.4131162,0.0,0.31871,481204.1317394153
1730,212758.7072631,0.0,0.32023,364033.60895528254
1731,204940.2932299,0.0,0.32155,347933.8424658598
1732,202687.9992227,0.0,0.31104,313051.01507211034
1733,201524.9293665,0.0,0.29857,360455.88306874415
1734,199244.9432199,0.0,0.31162,462421.0708350887
1735,192178.8323079,0.0,0.29676,450793.4617038389
1736,192580.3683297,0.055846,0.19497,470470.95407980005
1737,205424.90567,0.22164,0.20329,474943.1114379731
1738,217812.5227097,0.35995,0.28205,419488.3601966278
1739,226484.7777087,0.43177,0.33985,218241.27907884264
1740,237390.8652887,0.44819,0.37373,97493.03040817149
1741,239033.9322284,0.41771,0.3965,32953.24588290157
1742,230112.4479744,0.34117,0.41517,30207.14205932644
1743,223978.6390901,0.24352,0.41491,31122.510000518152
1744,221597.1150988,0.14356,0.35507,65906.49176580313
1745,220941.7344656,0.16209,0.21238,177581.3805911918
1746,228755.5331422,0.092373,0.17294,565697.3876564769
1747,245749.2760409,0.0012441,0.1645,954728.7626629538
1748,254172.3017851,0.0,0.1447,688356.6917761662
1749,243155.4456473,0.0,0.11732,557459.0761857517
1750,237007.7906932,0.0,0.097212,519928.9905968915
1751,238530.8583621,0.0,0.081055,432053.6682424872
1752,228533.9960268,0.0,0.068748,532744.1417735755
1753,222266.3418018,0.0,0.082553,492467.9523611401
1754,216104.840778,0.0,0.13704,372554.7520650261
1755,217161.757433,0.0,0.20379,356078.1291235753
1756,218670.9790321,0.0,0.27066,320378.7794170987
1757,225280.1696434,0.0,0.36852,368893.28030025936
1758,236772.4075081,0.0,0.50967,473245.2255961143
1759,265752.2314246,0.0,0.64435,461345.442360622
1760,289452.0874226,0.057462,0.66429,481483.5370668397
1761,302365.8551115,0.19449,0.71614,486060.3767727983
1762,304922.7626525,0.28346,0.81977,429307.5644189121
1763,307585.8233946,0.37622,0.92343,223349.7776507773
1764,312358.1020902,0.43723,0.95147,99775.10558989644
1765,312044.2578433,0.46291,0.95229,97801.08475185317
1766,313128.8666378,0.39242,0.9444,95864.42960825212
1767,311919.6432159,0.29612,0.92234,105547.7053262574
1768,310239.6534236,0.19109,0.8819,149122.44605728105
1769,306205.8317795,0.18668,0.87089,300181.5472581632
1770,307876.5908587,0.10144,0.88467,671051.0072577648
1771,321016.5110196,0.0017624,0.90152,860843.2113306681
1772,325276.4851357,0.0,0.91015,699132.50683998
1773,306228.9085624,0.0,0.91578,579059.8879367147
1774,289022.8592614,0.0,0.93801,579059.8879367147
1775,277498.3139007,0.0,0.96093,461892.2517488511
1776,258718.4280087,0.0,0.97021,459955.59660525
1777,248001.5700481,0.0,0.97112,427032.4591640321
1778,241373.9180105,0.0,0.96789,371837.7875714021
1779,239652.3900091,0.0,0.96629,351502.9085635911
1780,240796.998439,0.0,0.96838,338914.65013018425
1781,245366.2014454,0.0,0.9673,375711.0978586042
1782,251832.316003,0.0,0.96199,402824.269869019
1783,275541.4027142,0.0,0.95558,460923.9241770506
1784,297625.8839119,0.065024,0.93857,510308.6303388774
1785,309408.8892406,0.22647,0.94477,513213.613054279
1786,309035.0453583,0.3575,0.96384,429937.4418794337
1787,310188.8845013,0.43501,0.98032,283719.9785375542
1788,313590.402295,0.46285,0.98699,154932.4114880842
1789,311315.0315049,0.44622,0.98795,103520.66965566714
1790,309168.8906989,0.45093,0.98749,101470.75540505988
1791,305545.8357897,0.41789,0.97663,111720.3266580962
1792,304511.9959176,0.34594,0.94557,157843.3972967598
1793,300838.1720861,0.25624,0.94142,317736.70884412684
1794,303459.6946191,0.119,0.96125,710295.2878354191
1795,315071.9317546,0.0038619,0.97121,911186.8843949316
1796,323753.4174669,0.0,0.97456,740019.0444692246
1797,306981.2116837,0.0,0.97543,612924.3609315737
1798,293135.1419672,0.0,0.98131,612924.3609315737
1799,283152.1257016,0.0,0.98694,488904.5487698339
1800,264404.5473055,0.0,0.99107,486854.6345192266
1801,252141.5448933,0.0,0.99328,452006.092258903
1802,246441.5795267,0.0,0.99369,393583.5361165958
1803,242841.6014004,0.0,0.99305,372059.43648521946
1804,243150.8302908,0.0,0.98735,358734.9938562723
1805,246676.9627119,0.0,0.98099,397683.3646178104
1806,253479.9982993,0.0,0.9807,426382.1641263121
1807,276686.011144,0.0,0.98453,487879.5916445303
1808,297985.8817245,0.055887,0.98447,540152.4050350157
1809,307613.515534,0.13119,0.9854,543227.2764109266
1810,305596.604712,0.11573,0.98675,455080.963634814
1811,304101.2291826,0.15075,0.99004,300312.437713965
1812,305061.2233496,0.17091,0.99237,163993.1400485816
1813,297533.5767805,0.17548,0.99431,112602.17455539388
1814,293236.6798118,0.15049,0.99299,110372.428524594
1815,289138.2431757,0.11495,0.98891,121521.1586785934
1816,289184.3967414,0.075575,0.9803,171690.44437159068
1817,287204.408772,0.083335,0.97109,345610.6347739812
1818,293264.3719512,0.048585,0.9523,772606.9996721579
1819,309155.0446291,0.00070852,0.91055,991122.1106905462
1820,320458.0528744,0.0,0.8493,804938.3171187562
1821,303515.078898,0.0,0.8221,666694.0632091637
1822,284869.0383465,0.0,0.81326,666694.0632091637
1823,270146.0508813,0.0,0.80874,531794.428345771
1824,249016.948494,0.0,0.79842,529564.6823149712
1825,234833.9577478,0.0,0.78741,491658.9997913732
1826,229877.0647893,0.0,0.76231,428111.2379135767
1827,228510.9192439,0.0,0.717,404698.90459017793
1828,230841.6743128,0.0,0.6815,390205.5553899788
1829,235807.7979845,0.0,0.61256,432570.7299751765
1830,245643.1228397,0.0,0.58785,463787.1744063748
1831,268106.0632764,0.0,0.65251,530679.5553303711
1832,288196.710435,0.062591,0.72611,587538.0791157681
1833,296961.2725655,0.14607,0.78603,590882.6981619678
1834,293910.5218713,0.14147,0.86821,495003.6188375731
1835,292802.836294,0.17517,0.91819,326657.79351218225
1836,294441.2878771,0.18905,0.92505,178379.6824639903
1837,290716.6951234,0.18435,0.9224,106015.7253225616
1838,288169.0182956,0.1662,0.9092,103916.40402904552
1839,284615.193735,0.13657,0.88396,114413.01049662588
1840,284107.5045121,0.098506,0.83436,161647.73960073752
1841,283909.0441795,0.14062,0.78115,325394.80049499107
1842,290601.3112091,0.093804,0.69824,727414.8282033188
1843,305148.9151245,0.0048182,0.61865,933148.3149678938
1844,316728.8447641,0.0,0.55783,757854.9869593018
1845,298641.2623578,0.0,0.52063,627697.0667613053
1846,280535.2185252,0.0,0.50377,627697.0667613053
1847,264501.4697936,0.0,0.46983,500688.12850358296
1848,243681.5962966,0.0,0.4187,498588.8072100669
1849,226895.5444437,0.0,0.33417,462900.3452202937
1850,218334.0580023,0.0,0.21976,403069.6883550857
1851,217424.8327576,0.0,0.12975,381026.8147731669
1852,218467.9033429,0.0,0.07301,367381.2263653125
1853,223129.4134808,0.0,0.040784,407268.3309421178
1854,233366.2743578,0.0,0.02586,436658.8290513428
1855,255487.6784081,0.0,0.024512,499638.467856825
1856,278882.9208724,0.071439,0.032656,553171.1608414848
1857,293476.6783535,0.1624,0.047924,556320.1427817589
1858,295908.9712671,0.17111,0.065704,466049.3271605678
1859,296227.4308705,0.21132,0.07998,307550.5695001044
1860,294805.9010463,0.22797,0.080586,167945.70348128572
1861,288487.477899,0.22337,0.071451,102910.77339520448
1862,279875.2225354,0.19986,0.073898,100872.93629826972
1863,271327.5821638,0.16162,0.090563,111062.12178294345
1864,269790.6684252,0.11546,0.10275,156913.45646397513
1865,270192.204447,0.13859,0.11888,315864.750024885
1866,276990.6246778,0.088639,0.15387,706110.5540878881
1867,287005.9484394,0.0060818,0.22915,905818.589587493
1868,299647.4100905,0.0,0.27567,735659.1919934418
1869,281481.3666225,0.0,0.28934,609313.2919834878
1870,262406.0979098,0.0,0.29677,609313.2919834878
1871,251536.9331824,0.0,0.27959,486024.147618936
1872,231506.2856592,0.0,0.25829,483986.3105220012
1873,213063.3207969,0.0,0.24132,449343.0798741106
1874,205706.4424209,0.0,0.21845,391264.7226114704
1875,202083.3875118,0.0,0.19419,369867.4330936557
1876,206144.9012952,0.0,0.17975,356621.4919635799
1877,208941.807378,0.0,0.17972,395340.39680534
1878,209615.6494375,0.0,0.18536,423870.1161624263
1879,208231.0424659,0.0,0.15009,485005.22907046863
1880,216847.9131861,0.099548,0.11558,536970.0750423046
1881,231427.8245975,0.28875,0.2182,540026.8306877066
1882,241775.4540323,0.45758,0.23368,452399.8355195128
1883,246132.3506364,0.54939,0.19288,298543.13470093976
