timestep,heat_demand,electricity_demand,PV,COP_AIR-HP,electricity_price_buy,electricity_price_sell
6617,3.056834056,0.435622271,0.062143112,2.349525912,0.19250998,-0.08945998
6618,3.364569028,0.464942088,0.01903063,2.250189338,0.19935784,-0.09630784
6619,3.665465445,0.539617481,0,2.189808587,0.207305508,-0.104255508
6620,3.850106429,0.626817844,0,2.151323374,0.204130591,-0.101080591
6621,3.692819665,0.632226354,0,2.132583624,0.192779744,-0.089729744
6622,3.17308949,0.583834422,0,2.11782526,0.187654224,-0.084604224
6623,1.942149602,0.532121476,0,2.147549123,0.16760867,-0.06455867
6624,1.244616998,0.425374568,0,2.11416753,0.170845841,-0.067795841
6625,1.182237244,0.279344797,0,2.128874783,0.165595814,-0.062545814
6626,1.198106201,0.208085306,0,2.110522414,0.163167937,-0.060117937
6627,1.261582026,0.188918306,0,2.11416753,0.16132109,-0.05827109
6628,1.515485327,0.177911513,0,2.11416753,0.160677806,-0.057627806
6629,2.475557183,0.191670004,0,2.106889845,0.162566155,-0.059516155
6630,4.451242242,0.18512286,0,2.103269759,0.182964478,-0.079914478
6631,5.633479486,0.371574126,0.038360848,2.11782526,0.194253071,-0.091203071
6632,5.165345275,0.492364183,0.214386303,2.143788091,0.196929962,-0.093879962
6633,4.522652545,0.537529986,0.483214796,2.178119217,0.196535691,-0.093485691
6634,4.102125203,0.546828827,0.679060121,2.209572202,0.194128565,-0.091078565
6635,3.641925471,0.528515802,0.70797805,2.229695811,0.194149316,-0.091099316
6636,3.395956648,0.649495631,0.668031062,2.189808587,0.195581141,-0.092531141
6637,3.316611866,0.794956085,0.661459634,2.209572202,0.192198713,-0.089148713
6638,3.149987825,0.579564546,0.6924645,2.233764599,0.187156198,-0.084106198
6639,3.149987825,0.500144846,0.675402782,2.296628518,0.19250998,-0.08945998
6640,3.332480823,0.450804053,0.500071324,2.296628518,0.19574715,-0.09269715
6641,3.546711733,0.435622271,0.218421757,2.283774254,0.196909211,-0.093859211
6642,3.903763249,0.464942088,0.022384126,2.305278719,0.197365735,-0.094315735
6643,4.252880288,0.631941695,0,2.296628518,0.20410984,-0.10105984
6644,4.467111198,0.57700262,0,2.288042991,0.19518687,-0.09213687
6645,4.284618201,0.632226354,0,2.305278719,0.177091919,-0.074041919
6646,3.681597861,0.597877571,0,2.288042991,0.167484164,-0.064434164
6647,2.253391794,0.548441892,0,2.288042991,0.164329998,-0.061279998
6648,1.444075023,0.425374568,0,2.275284387,0.151775588,-0.048725588
6649,1.100163086,0.279344797,0,2.27106308,0.15980626,-0.05675626
6650,1.114930375,0.244142039,0,2.275284387,0.153809195,-0.050759195
6651,1.173999534,0.2067569,0,2.300945489,0.151651081,-0.048601081
6652,1.41027617,0.177911513,0,2.275284387,0.149762732,-0.046712732
6653,2.303697199,0.185217746,0,2.266857407,0.151962348,-0.048912348
6654,4.142224772,0.224880153,0,2.250189338,0.153850697,-0.050800697
6655,5.242387857,0.371574126,0.022646517,2.262667283,0.158436688,-0.055386688
6656,4.80675281,0.492364183,0.202487165,2.279521415,0.16989129,-0.06684129
6657,4.208677576,0.487240331,0.442190652,2.305278719,0.182175936,-0.079125936
6658,3.817344397,0.60822016,0.621155019,2.336074427,0.17597136,-0.07292136
6659,3.389092995,0.528515802,0.753689668,2.327192015,0.171281613,-0.068231613
6660,3.160200004,0.538763505,0.697021475,2.367704062,0.170202557,-0.067152557
6661,3.086363555,0.598921318,0.685266395,2.381523346,0.168812234,-0.065762234
6662,2.931307013,0.579564546,0.707630045,2.390826172,0.166176845,-0.063126845
6663,2.931307013,0.500144846,0.651295931,2.322776091,0.167525666,-0.064475666
6664,3.101130845,0.563149243,0.473331399,2.336074427,0.172007902,-0.068957902
6665,3.300489257,0.411331419,0.196609466,2.313994329,0.183504006,-0.080454006
6666,3.632753276,0.464942088,0.017835511,2.279521415,0.192883499,-0.089833499
6667,3.95763365,0.539617481,0,2.25849262,0.201142434,-0.098092434
6668,4.156992061,0.626817844,0,2.229695811,0.196286678,-0.093236678
6669,3.987168229,0.632226354,0,2.225641818,0.178129473,-0.075079473
6670,3.426011219,0.597877571,0,2.221602541,0.176054364,-0.073004364
6671,2.096955143,0.564003219,0,2.209572202,0.167546417,-0.064496417
6672,1.343823366,0.410192785,0,2.201624101,0.164060234,-0.061010234
6673,1.123022977,0.279344797,0,2.193732975,0.153103658,-0.050053658
6674,1.138097111,0.208085306,0,2.189808587,0.149970243,-0.046920243
6675,1.198393647,0.188918306,0,2.182001783,0.153207413,-0.050157413
6676,1.43957979,0.177911513,0,2.182001783,0.149077946,-0.046027946
6677,2.351564892,0.185217746,0,2.182001783,0.149243955,-0.046193955
6678,4.228294566,0.196034766,0,2.189808587,0.149285457,-0.046235457
6679,5.351317543,0.194801246,0.011295181,2.185898214,0.153165911,-0.050115911
6680,4.906630593,0.492364183,0.047759807,2.205590991,0.151609579,-0.048559579
6681,4.296128169,0.537529986,0.119704415,2.213567812,0.161175832,-0.058125832
6682,3.89666362,0.546828827,0.360578585,2.27106308,0.163458452,-0.060408452
6683,3.459513736,0.528515802,0.349396284,2.262667283,0.167484164,-0.064434164
6684,3.22586466,0.538763505,0.496492452,2.283774254,0.163520705,-0.060470705
6685,3.15049399,0.691245533,0.480548273,2.275284387,0.155718295,-0.052668295
6686,2.992215584,0.665626275,0.593520402,2.283774254,0.151215308,-0.048165308
6687,2.992215584,0.500144846,0.567435156,2.309628302,0.153228164,-0.050178164
6688,3.165568124,0.450804053,0.161169258,2.318376894,0.153062155,-0.050012155
6689,3.369068932,0.435622271,0.050817514,2.313994329,0.16150785,-0.05845785
6690,3.708236946,0.464942088,0.005537513,2.305278719,0.172090906,-0.069040906
6691,4.039867892,0.539617481,0,2.313994329,0.18300598,-0.07995598
6692,4.2433687,0.684603503,0,2.309628302,0.172754941,-0.069704941
6693,4.07001616,0.605088918,0,2.313994329,0.165533561,-0.062483561
6694,3.497199071,0.597877571,0,2.309628302,0.166425858,-0.063375858
6695,2.140527017,0.548441892,0,2.237848263,0.163728216,-0.060678216
6696,1.371746187,0.425374568,0,2.201624101,0.153207413,-0.050157413
6697,1.078620391,0.279344797,0,2.205590991,0.149223204,-0.046173204
6698,1.093098517,0.208085306,0,2.213567812,0.149077946,-0.046027946
6699,1.151011021,0.198596692,0,2.201624101,0.151132304,-0.048082304
6700,1.382661038,0.192049548,0,2.201624101,0.149202453,-0.046152453
6701,2.258587664,0.185217746,0,2.189808587,0.155780548,-0.052730548
6702,4.061114358,0.224880153,0,2.17039539,0.198092023,-0.095042023
6703,5.139734749,0.371574126,0.008428987,2.174250444,0.210272914,-0.107222914
6704,4.71263003,0.492364183,0.148192886,2.205590991,0.217266031,-0.114216031
6705,4.126265925,0.537529986,0.31566923,2.283774254,0.210314416,-0.107264416
6706,3.742595585,0.591140655,0.603404176,2.27106308,0.203196792,-0.100146792
6707,3.322729929,0.708230152,0.65073827,2.300945489,0.200436896,-0.097386896
6708,3.098318975,0.538763505,0.753694508,2.400201961,0.196618696,-0.093568696
6709,3.025928345,0.598921318,0.765790601,2.363133205,0.194315325,-0.091265325
6710,2.873908022,0.579564546,0.719635549,2.409651575,0.19176294,-0.08871294
6711,2.873908022,0.500144846,0.585355981,2.419175889,0.192738242,-0.089688242
6712,3.040406471,0.450804053,0.448552781,2.386165692,0.194273822,-0.091223822
6713,3.235861173,0.549675412,0.168620305,2.390826172,0.199918119,-0.096868119
6714,3.561619009,0.415791067,0.015767718,2.340541109,0.206994241,-0.103944241
6715,3.880137782,0.539617481,0,2.288042991,0.221208739,-0.118158739
6716,4.075592484,0.626817844,0,2.237848263,0.200955674,-0.097905674
6717,3.909094034,0.632226354,0,2.217577899,0.183234242,-0.080184242
6718,3.358925244,0.597877571,0,2.217577899,0.174352775,-0.071302775
6719,2.0558939,0.548441892,0,2.237848263,0.152066103,-0.049016103
6720,1.317509471,0.473102296,0,2.237848263,0.156631343,-0.053581343
6721,0.874566271,0.340071927,0,2.254333333,0.151007797,-0.047957797
6722,0.886305416,0.208085306,0,2.233764599,0.144927728,-0.041877728
6723,0.933261994,0.188918306,0,2.233764599,0.140736007,-0.037686007
6724,1.121088308,0.177911513,0,2.213567812,0.138743903,-0.035693903
6725,1.831306555,0.185217746,0,2.205590991,0.143890173,-0.040840173
6726,3.292830056,0.224880153,0,2.189808587,0.15638233,-0.05333233
6727,4.167396327,0.241769886,0.016841926,2.197671454,0.180453596,-0.077403596
6728,3.821091562,0.26378347,0.185786624,2.24606055,0.190974399,-0.087924399
6729,3.345656206,0.537529986,0.334923297,2.275284387,0.182362696,-0.079312696
6730,3.034568875,0.546828827,0.509195461,2.381523346,0.176386382,-0.073336382
6731,2.694133682,0.528515802,0.723066001,2.381523346,0.173418976,-0.070368976
6732,2.512176941,0.538763505,0.684903739,2.409651575,0.170949596,-0.067899596
6733,2.453481218,0.598921318,0.685141015,2.448206,0.169725282,-0.066675282
6734,2.3302202,0.667903543,0.765527379,2.482967546,0.16816895,-0.06511895
6735,2.3302202,0.546828827,0.652682964,2.498169388,0.168376461,-0.065326461
6736,2.465220363,0.450804053,0.469438145,2.508407787,0.168334958,-0.065284958
6737,2.623698814,0.435622271,0.166572397,2.534374741,0.177340932,-0.074290932
6738,2.887829568,0.464942088,0.010754193,2.477941296,0.185267849,-0.082217849
6739,3.146090748,0.539617481,0,2.482967546,0.197116722,-0.094066722
6740,3.3045692,0.626817844,0,2.518730453,0.170866592,-0.067816592
6741,3.169569038,0.656232547,0,2.438452191,0.161860618,-0.058810618
6742,2.723481543,0.571214565,0,2.493081466,0.15219061,-0.04914061
6743,1.666958531,0.548441892,0,2.448206,0.143350645,-0.040300645
6744,1.068262157,0.425374568,0,2.518730453,0.143246889,-0.040196889
6745,0.933986179,0.279344797,0,2.472935354,0.142084828,-0.039034828
6746,0.946522906,0.208085306,0,2.493081466,0.139221178,-0.036171178
6747,0.996669815,0.188918306,0,2.381523346,0.133390121,-0.030340121
6748,1.19725745,0.189867167,0,2.345024904,0.138536392,-0.035486392
6749,1.955729448,0.189677395,0,2.336074427,0.145384252,-0.042334252
6750,3.516551988,0.224880153,0,2.300945489,0.157108618,-0.054058618
6751,4.450538166,0.371574126,0.005588918,2.275284387,0.184811325,-0.081761325
6752,4.080704713,0.492364183,0.04995615,2.266857407,0.187488216,-0.084438216
6753,3.57296726,0.537529986,0.093030789,2.262667283,0.190704635,-0.087654635
6754,3.240743989,0.546828827,0.179670085,2.250189338,0.18149115,-0.07844115
6755,2.877178899,0.62567921,0.289816787,2.233764599,0.173771744,-0.070721744
6756,2.682859627,0.78081805,0.250013574,2.250189338,0.170596827,-0.067546827
6757,2.620175991,0.598921318,0.328131738,2.275284387,0.167961439,-0.064911439
6758,2.488540355,0.579564546,0.678841277,2.24606055,0.16702764,-0.06397764
6759,2.488540355,0.500144846,0.604935016,2.254333333,0.166197596,-0.063147596
6760,2.632712718,0.450804053,0.430522952,2.254333333,0.162545404,-0.059495404
6761,2.801958536,0.435622271,0.134205486,2.25849262,0.177569194,-0.074519194
6762,3.084034898,0.565331625,0.010809163,2.250189338,0.186720425,-0.083670425
6763,3.359842897,0.480693187,0,2.225641818,0.199793613,-0.096743613
6764,3.529088715,0.626817844,0,2.266857407,0.182839971,-0.079789971
6765,3.384916352,0.632226354,0,2.266857407,0.17217391,-0.06912391
6766,2.908520717,0.597877571,0,2.266857407,0.164018732,-0.060968732
6767,1.780215267,0.548441892,0,2.262667283,0.151319064,-0.048269064
6768,1.140842178,0.425374568,0,2.229695811,0.142603606,-0.039553606
6769,0.958046967,0.315021986,0,2.213567812,0.14021723,-0.03716723
6770,0.970906657,0.25296645,0,2.205590991,0.137893108,-0.034843108
6771,1.022345421,0.188918306,0,2.197671454,0.130941492,-0.027891492
6772,1.228100474,0.177911513,0,2.213567812,0.132373318,-0.029323318
6773,2.006111769,0.185217746,0,2.241946886,0.139117422,-0.036067422
6774,3.607143277,0.224880153,0,2.237848263,0.165118539,-0.062068539
6775,4.565190244,0.371574126,0.002799603,2.229695811,0.188442766,-0.085392766
6776,4.185829364,0.353355987,0.030677452,2.25849262,0.192115709,-0.089065709
6777,3.665011886,0.42679786,0.077588666,2.292327715,0.184354801,-0.081304801
6778,3.324230079,0.546828827,0.168854229,2.358579961,0.155199518,-0.052149518
6779,2.951299045,0.528515802,0.541675029,2.358579961,0.147687623,-0.044637623
6780,2.751973837,0.538763505,0.748513599,2.349525912,0.145405003,-0.042355003
6781,2.687675383,0.598921318,0.687867863,2.443319361,0.141711309,-0.038661309
6782,2.552648629,0.579564546,0.757954094,2.386165692,0.141628304,-0.038578304
6783,2.552648629,0.596549165,0.636560777,2.404917485,0.14249985,-0.03944985
6784,2.700535074,0.472058549,0.459430467,2.400201961,0.147791378,-0.044741378
6785,2.8741409,0.435622271,0.163832117,2.409651575,0.169725282,-0.066675282
6786,3.163483944,0.464942088,0.008026786,2.363133205,0.182902224,-0.079852224
6787,3.446397142,0.539617481,0,2.283774254,0.192219464,-0.089169464
6788,3.620002968,0.626817844,0,2.241946886,0.179748059,-0.076698059
6789,3.472116524,0.632226354,0,2.27106308,0.153228164,-0.050178164
6790,2.983448272,0.583834422,0,2.221602541,0.151962348,-0.048912348
6791,1.826076098,0.532121476,0,2.221602541,0.145405003,-0.042355003
6792,1.170231865,0.425374568,0,2.213567812,0.142333841,-0.039283841
6793,1.062065907,0.279344797,0,2.132583624,0.139407938,-0.036357938
6794,1.076321825,0.208085306,0,2.125178819,0.129675676,-0.026625676
6795,1.133345498,0.188918306,0,2.099662093,0.119134122,-0.016084122
6796,1.36144019,0.177911513,0,2.099662093,0.123222086,-0.020172086
6797,2.223923242,0.191670004,0,2.092483761,0.134863449,-0.031813449
6798,3.99878506,0.18512286,0,2.081807823,0.147085841,-0.044035841
6799,5.060850967,0.371574126,0.011369507,2.078273345,0.173335971,-0.070285971
6800,4.64030138,0.492364183,0.194645039,2.099662093,0.177797456,-0.074747456
6801,4.062936692,0.537529986,0.426441465,2.14004021,0.170700583,-0.067650583
6802,3.685154859,0.546828827,0.614282303,2.158911817,0.163396199,-0.060346199
6803,3.271733231,0.528515802,0.758159422,2.331624762,0.156154068,-0.053104068
6804,3.050766499,0.649495631,0.503086218,2.381523346,0.142001824,-0.038951824
6805,2.979486908,0.794956085,0.355526725,2.458038153,0.140632252,-0.037582252
6806,2.829799766,0.579564546,0.172416544,2.518730453,0.138225125,-0.035175125
6807,2.829799766,0.500144846,0.129532995,2.513558522,0.138930662,-0.035880662
6808,2.993742826,0.450804053,0.052104723,2.513558522,0.142437597,-0.039387597
6809,3.186197722,0.435622271,0.064517985,2.458038153,0.156091815,-0.053041815
6810,3.506955882,0.464942088,0.024591902,2.372292636,0.162877422,-0.059827422
6811,3.820586082,0.631941695,0,2.305278719,0.16551281,-0.06246281
6812,4.013040978,0.57700262,0,2.254333333,0.157772653,-0.054722653
6813,3.849097919,0.632226354,0,2.221602541,0.144512706,-0.041462706
6814,3.307373027,0.597877571,0,2.209572202,0.140736007,-0.037686007
6815,2.024340387,0.548441892,0,2.178119217,0.119901912,-0.016851912
6816,1.297288558,0.425374568,0,2.17039539,0.094025301,0.009024699
6817,0.938457303,0.279344797,0,2.155110915,0.093112253,0.009937747
6818,0.951054045,0.244142039,0,2.13630541,0.08814,0.01491
6819,1.001441014,0.2067569,0,2.132583624,0.09323676,0.00981324
6820,1.202988891,0.177911513,0,2.128874783,0.105085633,-0.002035633
6821,1.965091801,0.185217746,0,2.125178819,0.115440427,-0.012390427
6822,3.53338622,0.224880153,0,2.110522414,0.133452374,-0.030402374
6823,4.471843522,0.371574126,0.014212874,2.096066781,0.143765667,-0.040715667
6824,4.100239624,0.492364183,0.088531508,2.128874783,0.141752811,-0.038702811
6825,3.59007156,0.487240331,0.15948034,2.24606055,0.140694505,-0.037644505
6826,3.256257889,0.60822016,0.503039179,2.354044231,0.119507641,-0.016457641
6827,2.890952362,0.528515802,0.740305799,2.390826172,0.108592567,-0.005542567
6828,2.695702856,0.538763505,0.689178337,2.544912682,0.114070855,-0.011020855
6829,2.632719144,0.598921318,0.677225707,2.571644958,0.105147886,-0.002097886
6830,2.50045335,0.579564546,0.755399993,2.638153017,0.135153964,-0.032103964
6831,2.50045335,0.500144846,0.63647998,2.714197339,0.144180688,-0.041130688
6832,2.645315887,0.563149243,0.463337422,2.593438559,0.153082907,-0.050032907
6833,2.815371908,0.411331419,0.148977831,2.508407787,0.1672144,-0.0641644
6834,3.09879861,0.464942088,0.008023104,2.438452191,0.18034984,-0.07729984
6835,3.375926941,0.539617481,0,2.443319361,0.185703622,-0.082653622
6836,3.545982962,0.626817844,0,2.443319361,0.176324129,-0.073274129
6837,3.401120426,0.632226354,0,2.433604374,0.161839867,-0.058789867
6838,2.922444218,0.597877571,0,2.414404339,0.162752915,-0.059702915
6839,1.788737409,0.564003219,0,2.414404339,0.15847819,-0.05542819
6840,1.146303551,0.410192785,0,2.386165692,0.15829143,-0.05524143
6841,0.717677695,0.279344797,0,2.322776091,0.1462973,-0.0432473
6842,0.727310953,0.208085306,0,2.283774254,0.142956374,-0.039906374
6843,0.765843984,0.188918306,0,2.292327715,0.143080881,-0.040030881
6844,0.919976106,0.177911513,0,2.275284387,0.145176741,-0.042126741
6845,1.502788194,0.185217746,0,2.25849262,0.145529509,-0.042479509
6846,2.702128773,0.196034766,0,2.250189338,0.146629317,-0.043579317
6847,3.419806468,0.194801246,0.00566174,2.237848263,0.151920845,-0.048870845
6848,3.135625367,0.492364183,0.039322754,2.279521415,0.150841789,-0.047791789
6849,2.745478432,0.537529986,0.118875068,2.409651575,0.1482064,-0.0451564
6850,2.490197104,0.546828827,0.325777172,2.498169388,0.145135239,-0.042085239
6851,2.210832632,0.528515802,0.732407339,2.544912682,0.142852619,-0.039802619
6852,2.061517138,0.538763505,0.691286455,2.587955603,0.140943518,-0.037893518
6853,2.01335085,0.691245533,0.680801576,2.769463801,0.118200322,-0.015150322
6854,1.912201645,0.665626275,0.759472365,2.720228889,0.10294827,0.00010173
6855,1.912201645,0.500144846,0.645264441,2.76321219,0.113842593,-0.010792593
6856,2.022984108,0.450804053,0.470519437,2.720228889,0.137229073,-0.034179073
6857,2.153033086,0.435622271,0.157152132,2.666891068,0.151028549,-0.047978549
6858,2.369781383,0.464942088,0.008124143,2.550214583,0.155303273,-0.052253273
6859,2.581713052,0.539617481,0,2.443319361,0.152128356,-0.049078356
6860,2.71176203,0.684603503,0,2.428775794,0.1396362,-0.0365862
6861,2.600979567,0.605088918,0,2.381523346,0.129136147,-0.026086147
6862,2.234915776,0.597877571,0,2.354044231,0.127310051,-0.024260051
6863,1.367922587,0.548441892,0,2.336074427,0.101391939,0.001658061
6864,0.876626447,0.425374568,0,2.336074427,0.0848,0.01825
6865,0.667969875,0.279344797,0,2.318376894,0.099628096,0.003421904
6866,0.676935914,0.208085306,0,2.288042991,0.112369266,-0.009319266
6867,0.712800068,0.198596692,0,2.275284387,0.124529405,-0.021479405
6868,0.856256685,0.192049548,0,2.25849262,0.126251746,-0.023201746
6869,1.39870202,0.185217746,0,2.237848263,0.144159937,-0.041109937
6870,2.514973825,0.224880153,0,2.213567812,0.167878434,-0.064828434
6871,3.1829437,0.371574126,0.002824234,2.250189338,0.194564338,-0.091514338
6872,2.918445561,0.492364183,0.036553012,2.24606055,0.197303482,-0.094253482
6873,2.555320998,0.537529986,0.094803976,2.254333333,0.195975412,-0.092925412
6874,2.317720976,0.591140655,0.441418727,2.283774254,0.193360774,-0.090310774
6875,2.057705857,0.708230152,0.758906182,2.395504892,0.192655237,-0.089605237
6876,1.918732258,0.538763505,0.685935528,2.577058947,0.186948687,-0.083898687
6877,1.873902065,0.598921318,0.674070693,2.726287305,0.182279692,-0.079229692
6878,1.77975866,0.579564546,0.762080694,2.782052273,0.17501681,-0.07196681
6879,1.77975866,0.500144846,0.644081302,2.820513825,0.180598853,-0.077548853
6880,1.882868104,0.450804053,0.471814554,2.756988739,0.190289613,-0.087239613
6881,2.003909625,0.549675412,0.153854367,2.598944798,0.194730346,-0.091680346
6882,2.205645493,0.415791067,0.005434669,2.462983903,0.196992215,-0.093942215
6883,2.402898342,0.539617481,0,2.404917485,0.20259501,-0.09954501
6884,2.523939863,0.626817844,0,2.395504892,0.194585089,-0.091535089
6885,2.42083042,0.632226354,0,2.367704062,0.169849788,-0.066799788
6886,2.080120953,0.597877571,0,2.376899029,0.160511797,-0.057461797
6887,1.27317748,0.548441892,0,2.349525912,0.145301247,-0.042251247
6888,0.815909512,0.473102296,0,2.313994329,0.147002837,-0.043952837
6889,0.806805819,0.340071927,0,2.322776091,0.146421806,-0.043371806
6890,0.817635427,0.208085306,0,2.279521415,0.144927728,-0.041877728
6891,0.860953861,0.188918306,0,2.254333333,0.143412898,-0.040362898
6892,1.034227593,0.177911513,0,2.213567812,0.144927728,-0.041877728
6893,1.689418896,0.185217746,0,2.182001783,0.155282522,-0.052232522
6894,3.037705131,0.224880153,0,2.178119217,0.177320181,-0.074270181
6895,3.84451095,0.241769886,0.005693868,2.189808587,0.202283744,-0.099233744
6896,3.525037504,0.26378347,0.163665534,2.197671454,0.207616774,-0.104566774
6897,3.086438368,0.537529986,0.404117335,2.241946886,0.206765979,-0.103715979
6898,2.799453748,0.546828827,0.592393486,2.266857407,0.200457648,-0.097407648
6899,2.485395107,0.528515802,0.72998983,2.322776091,0.198092023,-0.095042023
6900,2.317536178,0.538763505,0.693505524,2.395504892,0.192447726,-0.089397726
6901,2.263388137,0.598921318,0.686889486,2.433604374,0.189833089,-0.086783089
6902,2.149677249,0.667903543,0.725629166,2.488014228,0.185558364,-0.082508364
6903,2.149677249,0.546828827,0.609941567,2.571644958,0.187218451,-0.084168451
6904,2.274217745,0.450804053,0.449067594,2.462983903,0.192572233,-0.089522233
6905,2.420417457,0.435622271,0.134650428,2.354044231,0.203238294,-0.100188294
6906,2.664083644,0.464942088,0.005471821,2.318376894,0.214091114,-0.111041114
6907,2.902335027,0.539617481,0,2.300945489,0.234053664,-0.131003664
6908,3.048534739,0.626817844,0,2.283774254,0.207782783,-0.104732783
6909,2.923994243,0.656232547,0,2.27106308,0.188442766,-0.085392766
6910,2.512469128,0.571214565,0,2.250189338,0.175950609,-0.072900609
6911,1.53780438,0.548441892,0,2.233764599,0.160408042,-0.057358042
6912,0.985494356,0.425374568,0,2.233764599,0.165284548,-0.062234548
6913,0.910300678,0.279344797,0,2.233764599,0.161570103,-0.058520103
6914,0.922519479,0.208085306,0,2.209572202,0.153746941,-0.050696941
6915,0.971394683,0.188918306,0,2.201624101,0.151983099,-0.048933099
6916,1.1668955,0.189867167,0,2.197671454,0.153228164,-0.050178164
6917,1.906132963,0.189677395,0,2.197671454,0.158312181,-0.055262181
6918,3.427373694,0.224880153,0,2.162726148,0.17331522,-0.07026522
6919,4.337674371,0.371574126,0.00571957,2.147549123,0.196743202,-0.093693202
6920,3.977219741,0.492364183,0.151768597,2.162726148,0.199503097,-0.096453097
6921,3.482358298,0.537529986,0.374820317,2.25849262,0.197095971,-0.094045971
6922,3.15856007,0.546828827,0.507594851,2.358579961,0.190559377,-0.087509377
6923,2.80421484,0.62567921,0.669353371,2.386165692,0.182113683,-0.079063683
6924,2.614823424,0.78081805,0.730035682,2.458038153,0.170970347,-0.067920347
6925,2.553729419,0.598921318,0.707226506,2.52913843,0.169849788,-0.066799788
6926,2.425432008,0.579564546,0.713545546,2.498169388,0.168106696,-0.065056696
6927,2.425432008,0.500144846,0.613850283,2.493081466,0.169787535,-0.066737535
6928,2.56594822,0.450804053,0.453087121,2.523923711,0.172028653,-0.068978653
6929,2.730902034,0.435622271,0.122444585,2.419175889,0.190559377,-0.087509377
6930,3.005825057,0.565331625,0.002764262,2.345024904,0.196950713,-0.093900713
6931,3.27463868,0.480693187,0,2.266857407,0.1967017,-0.0936517
6932,3.439592495,0.626817844,0,2.225641818,0.186450661,-0.083400661
6933,3.299076283,0.632226354,0,2.221602541,0.169974295,-0.066924295
6934,2.834761843,0.597877571,0,2.182001783,0.166591867,-0.063541867
6935,1.735069749,0.548441892,0,2.166553982,0.157108618,-0.054058618
6936,1.111910895,0.425374568,0,2.158911817,0.150426767,-0.047376767
6937,0.895109342,0.315021986,0,2.158911817,0.151360566,-0.048310566
6938,0.907124233,0.25296645,0,2.125178819,0.148247902,-0.045197902
6939,0.955183795,0.188918306,0,2.125178819,0.147708374,-0.044658374
6940,1.147422043,0.177911513,0,2.132583624,0.152045352,-0.048995352
6941,1.874322918,0.185217746,0,2.13630541,0.157980164,-0.054930164
6942,3.370176785,0.224880153,0,2.143788091,0.177091919,-0.074041919
6943,4.265286128,0.371574126,0.005708861,2.151323374,0.201225438,-0.098175438
6944,3.910846858,0.353355987,0.136558728,2.189808587,0.205977438,-0.102927438
6945,3.424243793,0.42679786,0.373708162,2.241946886,0.205168145,-0.102118145
6946,3.105849194,0.546828827,0.574146154,2.336074427,0.20089342,-0.09784342
6947,2.75741737,0.528515802,0.722774874,2.390826172,0.199108827,-0.096058827
6948,2.571186567,0.538763505,0.705963622,2.462983903,0.194107814,-0.091057814
6949,2.511112115,0.598921318,0.69854959,2.53963278,0.185164093,-0.082114093
6950,2.384955764,0.579564546,0.734529727,2.544912682,0.182092932,-0.079042932
6951,2.384955764,0.596549165,0.610899942,2.555538622,0.186450661,-0.083400661
6952,2.523127005,0.472058549,0.269206788,2.534374741,0.196307429,-0.093257429
6953,2.685328027,0.435622271,0.083744356,2.477941296,0.200955674,-0.097905674
6954,2.955663063,0.464942088,0.005559569,2.443319361,0.210542678,-0.107492678
6955,3.219990654,0.539617481,0,2.419175889,0.225773979,-0.122723979
6956,3.382191676,0.626817844,0,2.419175889,0.205956687,-0.102906687
6957,3.244020435,0.632226354,0,2.428775794,0.187654224,-0.084604224
6958,2.787454596,0.583834422,0,2.381523346,0.174684792,-0.071634792
6959,1.706114451,0.532121476,0,2.381523346,0.165907081,-0.062857081
6960,1.093355036,0.425374568,0,2.345024904,0.161839867,-0.058789867
6961,0.805400033,0.279344797,0,2.349525912,0.157482138,-0.054432138
6962,0.816210772,0.208085306,0,2.345024904,0.151796339,-0.048746339
6963,0.859453726,0.188918306,0,2.318376894,0.153892199,-0.050842199
6964,1.032425545,0.177911513,0,2.292327715,0.155531535,-0.052481535
6965,1.686475237,0.191670004,0,2.288042991,0.161756863,-0.058706863
6966,3.032412204,0.18512286,0,2.288042991,0.172319168,-0.069269168
6967,3.837812237,0.371574126,0.005683159,2.305278719,0.191783691,-0.088733691
6968,3.518895446,0.492364183,0.070802459,2.309628302,0.199835115,-0.096785115
6969,3.081060528,0.537529986,0.223578845,2.354044231,0.192032705,-0.088982705
6970,2.794575953,0.546828827,0.322906023,2.404917485,0.17976881,-0.07671881
6971,2.481064531,0.528515802,0.477765359,2.419175889,0.173335971,-0.070285971
6972,2.313498081,0.649495631,0.530500988,2.404917485,0.163520705,-0.060470705
6973,2.259444388,0.794956085,0.473996871,2.428775794,0.156154068,-0.053104068
6974,2.145931631,0.579564546,0.576990778,2.534374741,0.156320077,-0.053270077
6975,2.145931631,0.500144846,0.350567726,2.544912682,0.156340828,-0.053290828
6976,2.270255126,0.450804053,0.253736041,2.523923711,0.156921858,-0.053871858
6977,2.416200099,0.435622271,0.064652924,2.443319361,0.170908094,-0.067858094
6978,2.659441719,0.464942088,0.005632018,2.381523346,0.175245072,-0.072195072
6979,2.897277971,0.631941695,0,2.331624762,0.174166015,-0.071116015
6980,3.043222943,0.57700262,0,2.349525912,0.165637317,-0.062587317
6981,2.918899448,0.632226354,0,2.372292636,0.155905055,-0.052855055
6982,2.508091378,0.597877571,0,2.358579961,0.156174819,-0.053124819
6983,1.535124895,0.548441892,0,2.345024904,0.155282522,-0.052232522
